DATE,peak_demand,day_of_week,year,is_weekend,feelslike,precip,windspeed,winddir,sea level pressure,visibility,solarenergy,uvindex,moonphase,lagging_average,previous_difference,relative_humidity,month_cyclic,windchill
2022-03-03 00:00:00,3640,3,2022,FALSE,21.7,0,16.6,253.1,1015.3,3,18,8,0.02,3761.428571,-104,59.25650266,0.866025404,22.39512886
2022-03-04 00:00:00,3837,4,2022,FALSE,20.4,0,16.6,308.5,1016.2,2.9,18.8,8,0.05,3751,197,71.15735823,0.866025404,20.65489009
2022-03-05 00:00:00,3489,5,2022,TRUE,19.5,0,20.5,288.5,1014.9,3.1,19.4,8,0.08,3724.285714,-348,68.27685886,0.866025404,19.34032118
2022-03-06 00:00:00,3565,6,2022,TRUE,20.3,0,10.6,271.5,1013.8,3,16.2,7,0.11,3717.142857,76,66.68627975,1,20.89110893
2022-03-07 00:00:00,3628,0,2022,FALSE,22,0,11.2,147.4,1015,2.9,20,8,0.15,3706.142857,63,59.32780948,1,23.01742177
2022-03-08 00:00:00,3602,1,2022,FALSE,22.3,0,18.4,293.5,1014.3,2.6,18,7,0.18,3643.571429,-26,57.90139396,1,23.2014981
2022-03-09 00:00:00,3619,2,2022,FALSE,22.7,0,18.4,283,1013.2,3.1,19.6,8,0.21,3625.714286,17,48.34106667,1,23.95350815
2022-03-10 00:00:00,3597,3,2022,FALSE,22.7,0,21.1,266.5,1013.1,3.2,19.1,8,0.25,3619.571429,-22,53.29436467,1,23.62200395
2022-03-11 00:00:00,3742,4,2022,FALSE,22.6,0,22.3,278.8,1013.4,3,19.8,8,0.27,3606,145,60.63294408,1,23.33422592
2022-03-12 00:00:00,3547,5,2022,TRUE,22.9,0,22.3,242.8,1011.7,3.3,20.6,8,0.31,3614.285714,-195,55.11249026,1,23.84346045
2022-03-13 00:00:00,3389,6,2022,TRUE,24.4,0,16.6,259.3,1011.4,3.1,19.9,8,0.34,3589.142857,-158,58.01031379,1,25.75130364
2022-03-14 00:00:00,3598,0,2022,FALSE,25.7,0,14.8,274.5,1010.7,2.7,20.2,8,0.37,3584.857143,209,64.05660504,1,27.15342153
2022-03-15 00:00:00,3735,1,2022,FALSE,27.5,0,18.4,288.9,1008.1,2.9,20.1,8,0.4,3603.857143,137,65.13854957,1,28.71623844
2022-03-16 00:00:00,3881,2,2022,FALSE,28.1,0,24.4,281.1,1005.8,3,20.5,8,0.43,3641.285714,146,60.98532521,1,29.56218121
2022-03-17 00:00:00,3838,3,2022,FALSE,28.8,0,9.4,246.7,1006.5,2.8,20.7,8,0.47,3675.714286,-43,62.92970774,1,29.781747
2022-03-18 00:00:00,2902,4,2022,FALSE,29.8,0,14.5,128.9,1007.8,2.4,20.7,9,0.5,3555.714286,-936,68.2743403,1,30.35683852
2022-03-19 00:00:00,3451,5,2022,TRUE,29.5,0,11.2,146.4,1005.6,3,20.8,9,0.53,3542,549,59.69281011,1,30.73008578
2022-03-20 00:00:00,3568,6,2022,TRUE,28.9,0,13,188.5,1004.2,3.4,20.9,9,0.57,3567.571429,117,41.6401533,1,32.06871444
2022-03-21 00:00:00,4095,0,2022,FALSE,29.2,0,18.4,310.1,1006.4,2.7,21.4,9,0.61,3638.571429,527,50.17022946,1,31.09760359
2022-03-22 00:00:00,3979,1,2022,FALSE,28,0,25.9,295.5,1007.5,3.2,21.5,9,0.64,3673.428571,-116,46.65545498,1,30.45757352
2022-03-23 00:00:00,4014,2,2022,FALSE,27.5,0,13,285.4,1007.2,3,23.2,9,0.68,3692.428571,35,45.63279804,1,29.87417706
2022-03-24 00:00:00,4021,3,2022,FALSE,27.2,0,19.5,296.4,1005.7,3.6,23,9,0.71,3718.571429,7,37.59413786,1,30.09093741
2022-03-25 00:00:00,4208,4,2022,FALSE,27,0,18.4,284.7,1007.2,3.1,23.3,9,0.75,3905.142857,187,45.28573918,1,29.5935835
2022-03-26 00:00:00,3855,5,2022,TRUE,26.4,0,27.7,290.3,1008.9,4,23.7,9,0.79,3962.857143,-353,37.8393131,1,28.89955387
2022-03-27 00:00:00,3644,6,2022,TRUE,28.2,0,14.7,294.5,1008.2,12.1,24.1,9,0.82,3973.714286,-211,18.61316555,1,31.71036552
2022-03-28 00:00:00,4104,0,2022,FALSE,28.5,0,18.4,265.1,1007.6,3.6,24.1,9,0.86,3975,460,28.63619972,1,32.10028365
2022-03-29 00:00:00,4308,1,2022,FALSE,29.1,0,18.4,294,1005.8,3.2,24.1,9,0.89,4022,204,26.95751906,1,32.97762871
2022-03-30 00:00:00,4475,2,2022,FALSE,29.4,0,9.5,307.1,1006,3.6,24.1,9,0.93,4087.857143,167,29.07499168,1,33.11261979
2022-03-31 00:00:00,4648,3,2022,FALSE,29.9,0,13.2,90.5,1006.5,2.8,24.1,9,0.96,4177.428571,173,31.33146723,1,33.41277946
2022-04-01 00:00:00,4469,4,2022,FALSE,28.6,0,14.8,296.1,1007.1,3.7,25.2,9,0,4214.714286,-179,23.59312773,1,32.44980925
2022-04-02 00:00:00,4170,5,2022,TRUE,28.7,0,11.2,256.4,1008.3,3.5,25.2,10,0.03,4259.714286,-299,23.91865132,1,32.41723104
2022-04-03 00:00:00,4219,6,2022,TRUE,28.9,0,18.4,325.9,1007.5,3.9,25.3,10,0.06,4341.857143,49,20.50402624,1,32.97762871
2022-04-04 00:00:00,4537,0,2022,FALSE,28.9,0,18.4,285.6,1007.4,3.6,25.8,10,0.1,4403.714286,318,21.49807917,1,32.8522937
2022-04-05 00:00:00,4638,1,2022,FALSE,28.8,0,19.6,288.4,1010.5,3.9,25.3,10,0.13,4450.857143,101,21.64725351,1,32.86207761
2022-04-06 00:00:00,4762,2,2022,FALSE,29.3,0,18.4,285.2,1010.5,3.5,24.7,10,0.16,4491.857143,124,20.03983012,0.866025404,33.47896874
2022-04-07 00:00:00,4902,3,2022,FALSE,30,0,15.2,282.7,1009.6,3.8,25.7,10,0.19,4528.142857,140,22.40743022,0.866025404,34.30449435
2022-04-08 00:00:00,5036,4,2022,FALSE,30.5,0,18.4,290,1006.9,3.3,25.5,10,0.23,4609.142857,134,18.63509169,0.866025404,35.23365885
2022-04-09 00:00:00,4832,5,2022,TRUE,31.3,0,16.6,288.9,1005,3.5,25.7,10,0.25,4703.714286,-204,18.59270274,0.866025404,36.31703905
2022-04-10 00:00:00,4969,6,2022,TRUE,31.5,0,18.4,280.5,1004.4,3.4,25.9,10,0.29,4810.857143,137,17.68371293,0.866025404,36.86301395
2022-04-11 00:00:00,5460,0,2022,FALSE,31.9,0,18.4,268.1,1003.8,3.3,25.2,10,0.32,4942.714286,491,19.28170116,0.866025404,37.23901897
2022-04-12 00:00:00,5231,1,2022,FALSE,31,0,18.4,254,1004,3.7,19.2,8,0.35,5027.428571,-229,20.11747085,0.866025404,35.98566889
2022-04-13 00:00:00,5291,2,2022,FALSE,31.2,0,14.8,243.5,1003.3,3.6,25.6,10,0.39,5103,60,22.0083151,0.866025404,36.02179166
2022-04-14 00:00:00,5058,3,2022,FALSE,30.7,1,27.7,270.3,1003,3.4,25.2,9,0.42,5125.285714,-233,21.43875927,0.866025404,35.63922232
2022-04-15 00:00:00,5069,4,2022,FALSE,31.1,0,14.8,28.1,1002.9,3.6,25.7,10,0.45,5130,11,24.40909178,0.866025404,35.52910443
2022-04-16 00:00:00,5012,5,2022,TRUE,30.8,0,20.5,35.5,1002.5,3.5,25.7,10,0.48,5155.714286,-57,25.16200433,0.866025404,35.2713953
2022-04-17 00:00:00,5227,6,2022,TRUE,31.3,0,9.4,86.2,1003.4,3.5,25.4,10,0.5,5192.571429,215,24.29779133,0.866025404,35.60770474
2022-04-18 00:00:00,5640,0,2022,FALSE,32.1,0,9.4,324.4,1005.2,3.4,25.8,10,0.55,5218.285714,413,23.86027104,0.866025404,36.55888152
2022-04-19 00:00:00,5735,1,2022,FALSE,32.8,0,18.4,281.5,1006.9,3.2,25.5,9,0.59,5290.285714,95,22.23874697,0.866025404,37.99102902
2022-04-20 00:00:00,5761,2,2022,FALSE,32.3,0,19.8,283.6,1005.5,3.7,25.5,9,0.62,5357.428571,26,19.24650424,0.866025404,37.78080729
2022-04-21 00:00:00,5657,3,2022,FALSE,30.1,0,18.4,308.2,1006.8,2.7,17.5,8,0.66,5443,-104,27.25360284,0.866025404,34.35631379
2022-04-22 00:00:00,5354,4,2022,FALSE,30.3,1,27.7,287,1007.9,3.5,25.7,9,0.69,5483.714286,-303,26.56126831,0.866025404,34.60235025
2022-04-23 00:00:00,5091,5,2022,TRUE,30.2,0,18.4,286.8,1007.9,2.8,26.4,10,0.75,5495,-263,21.58147993,0.866025404,34.73231882
2022-04-24 00:00:00,5229,6,2022,TRUE,30.8,0,21,276.8,1006,2.9,26.1,10,0.77,5495.285714,138,21.31801006,0.866025404,35.65995514
2022-04-25 00:00:00,5589,0,2022,FALSE,32.2,0,46.4,285.9,1004.6,4.7,26.3,10,0.8,5488,360,20.4128808,0.866025404,38.01618402
2022-04-26 00:00:00,5681,1,2022,FALSE,31.8,0,16.6,293.8,1005.2,2.8,26.3,10,0.84,5480.285714,92,20.73337477,0.866025404,36.9385529
2022-04-27 00:00:00,5786,2,2022,FALSE,32.1,0,20.5,275.1,1004.8,2.9,26.9,10,0.87,5483.857143,105,19.33001961,0.866025404,37.54726303
2022-04-28 00:00:00,6050,3,2022,FALSE,32.9,0,18.4,268.8,1004.6,2.9,26.9,10,0.91,5540,264,19.76588591,0.866025404,38.36703404
2022-04-29 00:00:00,6197,4,2022,FALSE,33.7,0,16.7,270.1,1003.9,3.6,26.5,10,0.94,5660.428571,147,17.16003613,0.866025404,39.80177362
2022-04-30 00:00:00,6036,5,2022,TRUE,33.4,0,14.8,228.8,1001.2,3.7,26.6,10,0.98,5795.428571,-161,15.53922744,0.866025404,39.47060226
2022-05-01 00:00:00,6048,6,2022,TRUE,34,0,22.3,98.1,1000.3,3.2,26.7,10,0,5912.428571,12,30.98704035,0.866025404,37.5927929
2022-05-02 00:00:00,6247,0,2022,FALSE,35.5,0,22.3,99.9,1000.4,3.1,26.4,10,0.05,6006.428571,199,38.54695115,0.866025404,37.84741017
2022-05-03 00:00:00,6237,1,2022,FALSE,36.2,0,20.5,93,1003.2,2.8,26.4,9,0.08,6085.857143,-10,47.95322477,0.866025404,36.66220336
2022-05-04 00:00:00,6129,2,2022,FALSE,33.5,1,27.7,87.2,1005.6,3.3,25,9,0.11,6134.857143,-108,52.36105144,0.866025404,34.08391422
2022-05-05 00:00:00,5409,3,2022,FALSE,30.5,0,9.8,37.8,1006.2,3.1,26.4,10,0.14,6043.285714,-720,48.92338888,0.866025404,32.52140689
2022-05-06 00:00:00,5549,4,2022,FALSE,33.2,0,17.9,124.1,1005.5,2.5,24.2,9,0.18,5950.714286,140,41.84785706,0.5,35.47425731
2022-05-07 00:00:00,5519,5,2022,TRUE,33.4,0,11.2,60.2,1005,3.1,26.9,10,0.21,5876.857143,-30,33.33693141,0.5,36.63509417
2022-05-08 00:00:00,5833,6,2022,TRUE,34.5,0,18.4,102.7,1003.3,4,27.3,10,0.24,5846.142857,314,36.51351387,0.5,37.11368396
2022-05-09 00:00:00,6151,0,2022,FALSE,36.1,0,20.5,100.9,1003,3.5,27,10,0.25,5832.428571,318,43.31911378,0.5,37.42082594
2022-05-10 00:00:00,6270,1,2022,FALSE,36.5,0,22.3,108.8,1003.4,3.4,26.5,9,0.31,5837.142857,119,44.68261521,0.5,37.46548427
2022-05-11 00:00:00,6596,2,2022,FALSE,37.8,0,14.8,104.7,1001.4,3.4,26.5,9,0.34,5903.857143,326,42.99929716,0.5,38.23888419
2022-05-12 00:00:00,6800,3,2022,FALSE,38.8,0,16.6,114.5,999.7,3.4,26.6,10,0.37,6102.571429,204,38.7958031,0.5,39.92181937
2022-05-13 00:00:00,6829,4,2022,FALSE,38,0,18.4,76.5,997.4,3.7,27.4,10,0.41,6285.428571,29,41.53826131,0.5,38.86837407
2022-05-14 00:00:00,6720,5,2022,TRUE,37,0,18.3,275,997.6,3.3,27.9,10,0.44,6457,-109,22.97187168,0.5,41.62105009
2022-05-15 00:00:00,6732,6,2022,TRUE,36.1,0,20,270,998.7,3.7,27.8,10,0.47,6585.428571,12,18.65389596,0.5,41.44571266
2022-05-16 00:00:00,6688,0,2022,FALSE,35.5,0,20.6,247.4,998.9,2.9,22.1,10,0.5,6662.142857,-44,16.3776125,0.5,41.97692979
2022-05-17 00:00:00,6786,1,2022,FALSE,34.5,0,13,103.9,1000.1,3.1,27.6,10,0.54,6735.857143,98,29.04011245,0.5,38.16465163
2022-05-18 00:00:00,6665,2,2022,FALSE,36.1,0,27.7,100.9,1001.9,3.3,27.6,10,0.57,6745.714286,-121,29.74190877,0.5,40.17553762
2022-05-19 00:00:00,7070,3,2022,FALSE,36.7,0,14.8,107.7,1001.2,3.4,27.8,10,0.61,6784.285714,405,28.90849809,0.5,40.20963311
2022-05-20 00:00:00,6835,4,2022,FALSE,37.3,1,27.7,277.7,998.2,3.1,27.7,10,0.64,6785.142857,-235,26.27995758,0.5,41.73084573
2022-05-21 00:00:00,6433,5,2022,TRUE,34.2,1,26.9,167.7,996.1,2.4,23.8,10,0.68,6744.142857,-402,27.62111033,0.5,38.86012154
2022-05-22 00:00:00,6095,6,2022,TRUE,32.8,0,20.5,109.8,995.3,3.3,27.4,10,0.71,6653.142857,-338,41.29613481,0.5,35.3978324
2022-05-23 00:00:00,6052,0,2022,FALSE,26.6,1,40.7,104.3,998.7,3.1,24.8,9,0.75,6562.285714,-43,69.48922195,0.5,26.95754592
2022-05-24 00:00:00,4520,1,2022,FALSE,27.7,1,63,67.8,1004.5,3.5,27.4,10,0.78,6238.571429,-1532,72.67038606,0.5,27.63748262
2022-05-25 00:00:00,4822,2,2022,FALSE,31.2,0,13,212.1,1005.2,2.9,27.5,10,0.82,5975.285714,302,64.80002696,0.5,31.45912073
2022-05-26 00:00:00,5214,3,2022,FALSE,32.2,0,11.2,40.2,1003,3.2,27.6,10,0.85,5710.142857,392,55.56557299,0.5,33.26080366
2022-05-27 00:00:00,5811,4,2022,FALSE,34.5,0,28.2,135.5,999.8,3.1,26.9,9,0.89,5563.857143,597,47.15537254,0.5,35.77603247
2022-05-28 00:00:00,6239,5,2022,TRUE,38.3,0,13,144.9,998,3.2,26.7,9,0.92,5536.142857,428,45.67764738,0.5,37.92081415
2022-05-29 00:00:00,5972,6,2022,TRUE,38.2,0,14.8,154.3,998.2,3.1,28.1,10,0.96,5518.571429,-267,48.75448872,0.5,37.49985335
2022-05-30 00:00:00,6461,0,2022,FALSE,34.7,1,16.6,110.5,999.6,3.2,28,10,0,5577,489,57.13950043,0.5,34.32819474
2022-05-31 00:00:00,6173,1,2022,FALSE,35.2,0,9.4,205.6,999.8,2.9,28.9,10,0.03,5813.142857,-288,46.41716129,0.5,35.96439603
2022-07-01 00:00:00,5352,4,2022,FALSE,33.5,1,13,75,999.6,2.5,18.3,8,0.07,5888.857143,-821,87.88513906,0.5,30.36185203
2022-07-02 00:00:00,5684,5,2022,TRUE,37.3,1,15.3,129.5,997.5,7.1,17.7,9,0.11,5956,332,70.47582089,0.5,33.8122585
2022-07-03 00:00:00,5941,6,2022,TRUE,38.5,1,15.8,105.1,997.8,17.9,15.6,7,0.14,5974.571429,257,56.50856187,0.5,36.41969708
2022-07-04 00:00:00,6629,0,2022,FALSE,42.4,1,11.2,108.6,998.3,7.6,19.9,9,0.18,6030.285714,688,63.41195466,0.5,36.75560454
2022-07-05 00:00:00,7025,1,2022,FALSE,43.4,0,13.7,102.6,998.6,4.4,21.5,9,0.21,6180.714286,396,63.49661541,0.5,37.33753184
2022-07-06 00:00:00,7369,2,2022,FALSE,44.2,0,18.4,91.7,1001,3.8,26.2,9,0.24,6310.428571,344,61.75105983,-0.5,38.11636403
2022-07-07 00:00:00,7360,3,2022,FALSE,43.3,0,18.4,88.5,1002.8,3.7,26.1,9,0.25,6480,-9,58.58362208,-0.5,38.36703404
2022-07-08 00:00:00,7517,4,2022,FALSE,42,0,14.8,108.8,1000.4,3.6,25.3,9,0.31,6789.285714,157,53.62925401,-0.5,38.60839961
2022-07-09 00:00:00,7203,5,2022,TRUE,39.2,0,22.3,102.3,998.8,3.2,20.3,8,0.35,7006.285714,-314,66.18624782,-0.5,35.17392886
2022-07-10 00:00:00,6171,6,2022,TRUE,38.2,0,18.4,74.5,1000.4,3.7,6,3,0.38,7039.142857,-1032,73.03677481,-0.5,33.85497376
2022-07-11 00:00:00,6541,0,2022,FALSE,38.6,1,16.9,193.3,1000.9,3.3,26.3,9,0.41,7026.571429,370,66.94063133,-0.5,34.83097824
2022-07-12 00:00:00,6330,1,2022,FALSE,38,1,14.7,75.5,1000.5,2.9,17.1,9,0.45,6927.285714,-211,78.76963569,-0.5,32.94142202
2022-07-13 00:00:00,6358,2,2022,FALSE,39.2,0,13,92.5,998.5,3.4,20.8,9,0.48,6782.857143,28,71.83396753,-0.5,34.38517058
2022-07-14 00:00:00,6341,3,2022,FALSE,39.9,1,16.6,62.8,997.9,4.7,21.1,8,0.5,6637.285714,-17,66.24655229,-0.5,35.44691966
2022-07-15 00:00:00,6836,4,2022,FALSE,39.8,0,20.5,93.4,999.6,4,19.7,9,0.55,6540,495,62.16134618,-0.5,36.28289207
2022-07-16 00:00:00,6685,5,2022,TRUE,34.5,1,22.3,96.2,1000.9,3.1,15.3,8,0.58,6466,-151,79.11344799,-0.5,31.86390438
2022-07-17 00:00:00,6095,6,2022,TRUE,36.6,1,15.3,62.9,1002.8,3.2,22.1,8,0.62,6455.142857,-590,80.59963957,-0.5,32.45379073
2022-07-18 00:00:00,6930,0,2022,FALSE,42.9,0,13,65,1001.3,3.5,19.7,9,0.65,6510.714286,835,67.21631067,-0.5,36.45778922
2022-07-19 00:00:00,6833,1,2022,FALSE,42.2,1,17.1,114.2,999.9,3.4,18,9,0.68,6582.571429,-97,71.99081528,-0.5,35.58223868
2022-07-20 00:00:00,6573,2,2022,FALSE,36.7,1,22.3,260.9,999.8,4,17.8,9,0.75,6613.285714,-260,82.50115846,-0.5,32.24583028
2022-07-21 00:00:00,5821,3,2022,FALSE,34.3,1,11.2,343.6,1002.5,3.3,15.8,7,0.75,6539,-752,82.90903359,-0.5,31.33263766
2022-07-22 00:00:00,5723,4,2022,FALSE,37.5,1,15.4,58.8,1003.7,2.2,21.9,9,0.78,6380,-98,86.44896966,-0.5,31.83676865
2022-07-23 00:00:00,5542,5,2022,TRUE,37.4,1,18.4,93.8,1002.1,2.8,15.5,7,0.82,6216.714286,-181,84.46852832,-0.5,32.22561866
2022-07-24 00:00:00,5690,6,2022,TRUE,37.7,1,22.5,97.1,1001.9,3,19,8,0.85,6158.857143,148,81.56938855,-0.5,32.62898958
2022-07-25 00:00:00,5857,0,2022,FALSE,36.9,1,21.5,96.9,1004.1,3.3,14.8,6,0.88,6005.571429,167,79.19546703,-0.5,32.62272774
2022-07-26 00:00:00,5912,1,2022,FALSE,35.8,0,20.5,107.9,1005.3,3,14.5,7,0.92,5874,55,80.53536024,-0.5,31.8575937
2022-07-27 00:00:00,5990,2,2022,FALSE,37.4,0,16.6,111,1004.7,3.3,17.4,8,0.95,5790.714286,78,79.66535825,-0.5,32.58795597
2022-07-28 00:00:00,5749,3,2022,FALSE,34.6,1,11.2,164.1,1006,3.2,18.3,8,0,5780.428571,-241,85.8649368,-0.5,30.85059616
2022-07-29 00:00:00,5534,4,2022,FALSE,32.5,1,11.2,203.6,1005.5,3,16,8,0.02,5753.428571,-215,88.91528354,-0.5,30.12753391
2022-07-30 00:00:00,5015,5,2022,TRUE,34,1,16.6,251.7,1003.7,3,10.4,7,0.05,5678.142857,-519,86.86842125,-0.5,30.59911165
2022-07-31 00:00:00,5104,6,2022,TRUE,33.6,1,11.2,262.3,1001.2,3.3,20.2,9,0.09,5594.428571,89,83.36806447,-0.5,30.97110653
2022-09-01 00:00:00,6508,3,2022,FALSE,38.3,0,11.2,268.8,1005,5.3,12,5,0.18,5687.428571,1404,63.87468155,-0.5,35.06845929
2022-09-02 00:00:00,6471,4,2022,FALSE,37.5,1,13,248,1006.4,7,21,8,0.21,5767.285714,-37,61.2454806,-0.5,35.11668304
2022-09-03 00:00:00,6346,5,2022,TRUE,36.5,0,22.3,245.4,1004,5.1,22.9,9,0.25,5818.142857,-125,56.63694351,-0.5,35.42854613
2022-09-04 00:00:00,6386,6,2022,TRUE,36.4,0,16.2,234.8,1002.7,4.9,23,9,0.28,5909.142857,40,55.29948143,-0.5,35.43814623
2022-09-05 00:00:00,6472,0,2022,FALSE,35.9,0,13.2,269.1,1004.6,4.7,22.8,9,0.32,6043.142857,86,56.91073052,-0.5,34.87755856
2022-09-06 00:00:00,6506,1,2022,FALSE,35.7,0,14.8,292.1,1005.9,3.8,22.8,9,0.35,6256.142857,34,57.91100637,-1,34.66690178
2022-09-07 00:00:00,6532,2,2022,FALSE,36.4,0,11.2,311.8,1007.4,3.6,22.7,9,0.39,6460.142857,26,57.3051574,-1,35.06845929
2022-09-08 00:00:00,6652,3,2022,FALSE,37.5,0,9.4,50.7,1008.3,3.2,22.4,9,0.42,6480.714286,120,60.53434626,-1,35.13211635
2022-09-09 00:00:00,6687,4,2022,FALSE,38.3,0,16.6,97.4,1007.5,3.4,21.6,8,0.46,6511.571429,35,62.75759984,-1,35.3226169
2022-09-10 00:00:00,6545,5,2022,TRUE,39.3,0,14.8,106.1,1006.6,3,20.5,8,0.5,6540,-142,71.00478678,-1,34.54372997
2022-09-11 00:00:00,6338,6,2022,TRUE,37.7,0,13,106.9,1004.2,7.2,21.9,8,0.53,6533.142857,-207,60.17058797,-1,35.23860178
2022-09-12 00:00:00,6485,0,2022,FALSE,36.9,0,18.4,96.7,1003.1,3.8,16.8,8,0.56,6535,147,61.54902645,-1,34.85765382
2022-09-13 00:00:00,6284,1,2022,FALSE,33.8,1,18.4,90.7,1003.7,4.2,18.6,7,0.59,6503.285714,-201,68.62172919,-1,32.60162368
2022-09-14 00:00:00,5948,2,2022,FALSE,32.6,1,20.9,77.3,1004.3,3.3,11.9,6,0.62,6419.857143,-336,78.04905944,-1,30.71930963
2022-09-15 00:00:00,5237,3,2022,FALSE,28,1,14.9,61.2,1002.4,2.9,8.9,6,0.66,6217.714286,-711,92.58182741,-1,28.13729883
2022-09-16 00:00:00,4675,4,2022,FALSE,24.8,1,14.9,358,1000.4,2.4,7.5,8,0.69,5930.285714,-562,96.47298408,-1,26.16549738
2022-09-17 00:00:00,4765,5,2022,TRUE,32.3,0,11.2,283.8,1002.5,3.1,20.9,8,0.72,5676,90,80.41888599,-1,30.73008578
2022-09-18 00:00:00,5119,6,2022,TRUE,32.9,0,9.4,318.4,1005.6,3.1,21.3,8,0.75,5501.857143,354,71.91219426,-1,31.92189474
2022-09-19 00:00:00,5341,0,2022,FALSE,34.1,1,13,336.9,1005.9,2.9,20.9,8,0.79,5338.428571,222,75.86522034,-1,31.70295821
2022-09-20 00:00:00,5427,1,2022,FALSE,33.1,1,11.2,45.8,1005.8,3,16.8,8,0.82,5216,86,76.2435322,-1,31.09161691
2022-09-21 00:00:00,5266,2,2022,FALSE,29.2,1,16.6,67.7,1005.7,2.9,14,8,0.85,5118.571429,-161,86.74998951,-1,28.98317565
2022-09-22 00:00:00,4776,3,2022,FALSE,25.9,1,16.6,22.5,1005.2,2.4,3.7,3,0.88,5052.714286,-490,95.91382894,-1,26.87002857
2022-09-23 00:00:00,4647,4,2022,FALSE,25.5,1,13,57.1,1003.8,2.2,2.3,1,0.91,5048.714286,-129,98.2252684,-1,26.46045223
2022-09-24 00:00:00,4193,5,2022,TRUE,25.5,1,20.5,93,1002.1,2,5.9,6,0.95,4967,-454,97.06396573,-1,26.67367276
2022-09-25 00:00:00,4028,6,2022,TRUE,29.3,0,11.2,233,1005.1,3.5,19.3,8,0.98,4811.142857,-165,84.18092214,-1,28.92243016
2022-09-26 00:00:00,4726,0,2022,FALSE,31.3,0,13,307.1,1008.7,2.7,20.2,8,0,4723.285714,698,81.33449243,-1,30.23993329
2022-09-27 00:00:00,4805,1,2022,FALSE,31.2,0,11.2,282.8,1007.7,3.1,20.2,8,0.05,4634.428571,79,74.40072849,-1,30.85059616
2022-09-28 00:00:00,4959,2,2022,FALSE,32,0,13,288.3,1006.5,3,20.2,8,0.08,4590.571429,154,68.88408622,-1,31.58103947
2022-09-29 00:00:00,5051,3,2022,FALSE,31.6,0,14.8,301.8,1006.3,2.8,20.1,8,0.12,4629.857143,92,70.49754443,-1,31.09491937
2022-09-30 00:00:00,5100,4,2022,FALSE,31.9,0,13,291.1,1006.7,2.6,20,8,0.16,4694.571429,49,71.80642298,-1,31.21528324
2022-10-01 00:00:00,4723,5,2022,TRUE,31.5,0,13,302.1,1005.8,2.6,19.8,8,0.19,4770.285714,-377,68.86499187,-1,31.45912073
2022-10-02 00:00:00,4510,6,2022,TRUE,31.3,0,16.6,284.7,1006.1,3.5,19.4,8,0.23,4839.142857,-213,61.78982383,-1,31.96644212
2022-10-03 00:00:00,4856,0,2022,FALSE,30.2,0,24.4,283.7,1007.1,3.3,19.7,8,0.25,4857.714286,346,57.62862072,-1,31.35773257
2022-10-04 00:00:00,4990,1,2022,FALSE,31.2,0,11.2,288.2,1008.6,3.7,19.4,8,0.3,4884.142857,134,61.70103228,-1,31.45314804
2022-10-05 00:00:00,4697,2,2022,FALSE,31.5,0,9.4,69,1007.9,2.2,15.3,8,0.34,4846.714286,-293,69.2077751,-1,30.97071796
2022-10-06 00:00:00,4929,3,2022,FALSE,26.9,0,16.6,104.6,1009.2,3,16.5,7,0.37,4829.285714,232,77.68587618,-0.866025404,27.61584518
2022-10-07 00:00:00,4536,4,2022,FALSE,23.9,1,16.9,85.5,1009.9,10.6,1.6,1,0.41,4748.714286,-393,86.98233707,-0.866025404,24.99696824
2022-10-08 00:00:00,3848,5,2022,TRUE,22.5,1,18.4,79,1010.5,5.4,0.6,1,0.44,4623.714286,-688,96.41266573,-0.866025404,23.2014981
2022-10-09 00:00:00,3472,6,2022,TRUE,22,1,18.4,56.8,1010.1,1.6,0.1,0,0.48,4475.428571,-376,98.78690653,-0.866025404,22.57482306
2022-10-10 00:00:00,3827,0,2022,FALSE,22,1,14.8,70.6,1011.7,2.2,0.4,0,0.5,4328.428571,355,97.58672874,-0.866025404,22.71923647
2022-10-11 00:00:00,4007,1,2022,FALSE,25.7,1,9.4,146.9,1009.9,2.6,14,7,0.54,4188,180,86.53660587,-0.866025404,26.33373119
2022-10-12 00:00:00,4078,2,2022,FALSE,26,0,9.4,280.7,1011.2,2,18.3,8,0.58,4099.571429,71,80.48717769,-0.866025404,26.92821667
2022-10-13 00:00:00,4067,3,2022,FALSE,25.7,0,17.6,284.3,1012.3,3.6,18.4,8,0.61,3976.428571,-11,69.43203143,-0.866025404,26.85088272
2022-10-14 00:00:00,4102,4,2022,FALSE,25.8,0,13,287.6,1012.1,2.8,18.6,8,0.64,3914.428571,35,69.02067259,-0.866025404,27.07004595
2022-10-15 00:00:00,3772,5,2022,TRUE,26.1,0,13,292.6,1011.4,2.3,18.6,8,0.67,3903.571429,-330,66.96416382,-0.866025404,27.43580218
2022-10-16 00:00:00,3556,6,2022,TRUE,26.5,0,7.6,308.8,1013.4,6.7,18.1,8,0.71,3915.571429,-216,58.41608018,-0.866025404,28.04527125
2022-10-17 00:00:00,4086,0,2022,FALSE,26.5,0,10.2,269.1,1013.5,6.9,18.1,8,0.75,3952.571429,530,52.84552747,-0.866025404,28.33873938
2022-10-18 00:00:00,4079,1,2022,FALSE,25.8,0,7.6,248,1012.1,3.5,18.1,8,0.77,3962.857143,-7,51.3825657,-0.866025404,27.81127207
